"Code","Name","Region_code","Region_name","Date","Period","adult_beds_open","adult_beds_occupied","adult_beds_available","Percentage_adult_beds_available","Percentage_adult_cc_beds_occupied","last_thursday","Emergency_catchment_pop_2018","cc_beds_per_100000","occupancy_above_85"
"RXW","Shrewsbury and Telford Hospital NHS Trust","Y60","Midlands Commissioning Region",2020-01-01,"January-2020",20,16,4,0.2,0.8,2020-01-30,456701,4.37923280220538,"below 85%"
"RYJ","Imperial College Healthcare NHS Trust","Y56","London Commissioning Region",2020-01-01,"January-2020",162,154,8,0.0493827160493827,0.950617283950617,2020-01-30,588135,27.5446963707312,">= 85%"
"RYR","Western Sussex Hospitals NHS Foundation Trust","Y59","South East Commissioning Region",2020-01-01,"January-2020",22,17,5,0.227272727272727,0.772727272727273,2020-01-30,477022,4.61194661881423,"below 85%"
"-","England","-",NA,2020-01-01,"January-2020",4123,3423,700,0.169779286926995,0.830220713073005,2020-01-30,NA,NA,"below 85%"
"R0A","Manchester University NHS Foundation Trust","Y62","North West Commissioning Region",2019-12-01,"December-2019",108,81,27,0.25,0.75,2019-12-26,918210,11.7620152252753,"below 85%"
"R0B","South Tyneside and Sunderland NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2019-12-01,"December-2019",24,12,12,0.5,0.5,2019-12-26,NA,NA,"below 85%"
"R1F","Isle of Wight NHS Trust","Y59","South East Commissioning Region",2019-12-01,"December-2019",6,5,1,0.166666666666667,0.833333333333333,2019-12-26,132704,4.52134072823728,"below 85%"
"R1H","Barts Health NHS Trust","Y56","London Commissioning Region",2019-12-01,"December-2019",122,93,29,0.237704918032787,0.762295081967213,2019-12-26,1231581,9.90596639603891,"below 85%"
"R1K","London North West University Healthcare NHS Trust","Y56","London Commissioning Region",2019-12-01,"December-2019",33,28,5,0.151515151515152,0.848484848484849,2019-12-26,692928,4.7623995566639,"below 85%"
"RA2","Royal Surrey County Hospital NHS Foundation Trust","Y59","South East Commissioning Region",2019-12-01,"December-2019",21,20,1,0.0476190476190476,0.952380952380952,2019-12-26,329354,6.37611809785216,">= 85%"
"RA3","Weston Area Health NHS Trust","Y58","South West Commissioning Region",2019-12-01,"December-2019",5,3,2,0.4,0.6,2019-12-26,111148,4.49850649584338,"below 85%"
"RA4","Yeovil District Hospital NHS Foundation Trust","Y58","South West Commissioning Region",2019-12-01,"December-2019",10,6,4,0.4,0.6,2019-12-26,176778,5.6568124992929,"below 85%"
"RA7","University Hospitals Bristol NHS Foundation Trust","Y58","South West Commissioning Region",2019-12-01,"December-2019",55,46,9,0.163636363636364,0.836363636363636,2019-12-26,515351,10.6723378823365,"below 85%"
"RA9","Torbay and South Devon NHS Foundation Trust","Y58","South West Commissioning Region",2019-12-01,"December-2019",10,5,5,0.5,0.5,2019-12-26,276332,3.61883531404253,"below 85%"
"RAE","Bradford Teaching Hospitals NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2019-12-01,"December-2019",16,13,3,0.1875,0.8125,2019-12-26,424595,3.76829684758417,"below 85%"
"RAJ","Southend University Hospital NHS Foundation Trust","Y61","East of England Commissioning Region",2019-12-01,"December-2019",26,23,3,0.115384615384615,0.884615384615385,2019-12-26,311582,8.34451284092149,">= 85%"
"RAL","Royal Free London NHS Foundation Trust","Y56","London Commissioning Region",2019-12-01,"December-2019",79,64,15,0.189873417721519,0.810126582278481,2019-12-26,666436,11.8541015191256,"below 85%"
"RAN","Royal National Orthopaedic Hospital NHS Trust","Y56","London Commissioning Region",2019-12-01,"December-2019",14,3,11,0.785714285714286,0.214285714285714,2019-12-26,5864,238.744884038199,"below 85%"
"RAP","North Middlesex University Hospital NHS Trust","Y56","London Commissioning Region",2019-12-01,"December-2019",10,9,1,0.1,0.9,2019-12-26,338374,2.95530980512687,">= 85%"
"RAS","The Hillingdon Hospitals NHS Foundation Trust","Y56","London Commissioning Region",2019-12-01,"December-2019",9,7,2,0.222222222222222,0.777777777777778,2019-12-26,249319,3.60983318559757,"below 85%"
"RAX","Kingston Hospital NHS Foundation Trust","Y56","London Commissioning Region",2019-12-01,"December-2019",14,10,4,0.285714285714286,0.714285714285714,2019-12-26,317010,4.41626447115233,"below 85%"
"RBA","Taunton and Somerset NHS Foundation Trust","Y58","South West Commissioning Region",2019-12-01,"December-2019",12,8,4,0.333333333333333,0.666666666666667,2019-12-26,324469,3.69835022760264,"below 85%"
"RBD","Dorset County Hospital NHS Foundation Trust","Y58","South West Commissioning Region",2019-12-01,"December-2019",8,8,0,0,1,2019-12-26,191829,4.17038091216657,">= 85%"
"RBK","Walsall Healthcare NHS Trust","Y60","Midlands Commissioning Region",2019-12-01,"December-2019",13,9,4,0.307692307692308,0.692307692307692,2019-12-26,258542,5.02819657927919,"below 85%"
"RBL","Wirral University Teaching Hospital NHS Foundation Trust","Y62","North West Commissioning Region",2019-12-01,"December-2019",18,17,1,0.0555555555555556,0.944444444444444,2019-12-26,315354,5.70787115432181,">= 85%"
"RBN","St Helens and Knowsley Teaching Hospitals NHS Trust","Y62","North West Commissioning Region",2019-12-01,"December-2019",14,14,0,0,1,2019-12-26,362282,3.86439293147327,">= 85%"
"RBQ","Liverpool Heart and Chest Hospital NHS Foundation Trust","Y62","North West Commissioning Region",2019-12-01,"December-2019",34,20,14,0.411764705882353,0.588235294117647,2019-12-26,30671,110.853901079195,"below 85%"
"RBS","Alder Hey Children's NHS Foundation Trust","Y62","North West Commissioning Region",2019-12-01,"December-2019",0,0,0,NA,NA,2019-12-26,161104,0,NA
"RBT","Mid Cheshire Hospitals NHS Foundation Trust","Y62","North West Commissioning Region",2019-12-01,"December-2019",11,9,2,0.181818181818182,0.818181818181818,2019-12-26,268257,4.10054537253455,"below 85%"
"RBV","The Christie NHS Foundation Trust","Y62","North West Commissioning Region",2019-12-01,"December-2019",6,4,2,0.333333333333333,0.666666666666667,2019-12-26,38726,15.4934669214481,"below 85%"
"RBZ","Northern Devon Healthcare NHS Trust","Y58","South West Commissioning Region",2019-12-01,"December-2019",8,4,4,0.5,0.5,2019-12-26,164689,4.8576407653213,"below 85%"
"RC1","Bedford Hospital NHS Trust","Y61","East of England Commissioning Region",2019-12-01,"December-2019",11,3,8,0.727272727272727,0.272727272727273,2019-12-26,236128,4.65849031034015,"below 85%"
"RC9","Luton and Dunstable University Hospital NHS Foundation Trust","Y61","East of England Commissioning Region",2019-12-01,"December-2019",17,10,7,0.411764705882353,0.588235294117647,2019-12-26,384323,4.42336264027914,"below 85%"
"RCB","York Teaching Hospital NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2019-12-01,"December-2019",19,16,3,0.157894736842105,0.842105263157895,2019-12-26,529147,3.59068463016893,"below 85%"
"RCD","Harrogate and District NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2019-12-01,"December-2019",8,5,3,0.375,0.625,2019-12-26,167611,4.772956428874,"below 85%"
"RCF","Airedale NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2019-12-01,"December-2019",7,5,2,0.285714285714286,0.714285714285714,2019-12-26,183538,3.81392409201364,"below 85%"
"RCU","Sheffield Children's NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2019-12-01,"December-2019",0,0,0,NA,NA,2019-12-26,128636,0,NA
"RCX","The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust","Y61","East of England Commissioning Region",2019-12-01,"December-2019",13,11,2,0.153846153846154,0.846153846153846,2019-12-26,237336,5.47746654531972,"below 85%"
"RD1","Royal United Hospitals Bath NHS Foundation Trust","Y58","South West Commissioning Region",2019-12-01,"December-2019",13,8,5,0.384615384615385,0.615384615384615,2019-12-26,433152,3.00125591016548,"below 85%"
"RD3","Poole Hospital NHS Foundation Trust","Y58","South West Commissioning Region",2019-12-01,"December-2019",11,9,2,0.181818181818182,0.818181818181818,2019-12-26,318034,3.458749693429,"below 85%"
"RD8","Milton Keynes University Hospital NHS Foundation Trust","Y61","East of England Commissioning Region",2019-12-01,"December-2019",9,7,2,0.222222222222222,0.777777777777778,2019-12-26,298785,3.01219940760078,"below 85%"
"RDD","Basildon and Thurrock University Hospitals NHS Foundation Trust","Y61","East of England Commissioning Region",2019-12-01,"December-2019",34,34,0,0,1,2019-12-26,393429,8.64196589473577,">= 85%"
"RDE","East Suffolk and North Essex NHS Foundation Trust","Y61","East of England Commissioning Region",2019-12-01,"December-2019",25,20,5,0.2,0.8,2019-12-26,706849,3.53682328191735,"below 85%"
"RDU","Frimley Health NHS Foundation Trust","Y59","South East Commissioning Region",2019-12-01,"December-2019",24,21,3,0.125,0.875,2019-12-26,825540,2.90718802238535,">= 85%"
"RDZ","The Royal Bournemouth and Christchurch Hospitals NHS Foundation Trust","Y58","South West Commissioning Region",2019-12-01,"December-2019",12,10,2,0.166666666666667,0.833333333333333,2019-12-26,263765,4.54950429359468,"below 85%"
"REF","Royal Cornwall Hospitals NHS Trust","Y58","South West Commissioning Region",2019-12-01,"December-2019",15,13,2,0.133333333333333,0.866666666666667,2019-12-26,452260,3.31667624817583,">= 85%"
"REM","Liverpool University Hospitals NHS Foundation Trust","Y62","North West Commissioning Region",2019-12-01,"December-2019",59,49,10,0.169491525423729,0.830508474576271,2019-12-26,276518,21.3367665034464,"below 85%"
"REP","Liverpool Women's NHS Foundation Trust","Y62","North West Commissioning Region",2019-12-01,"December-2019",2,0,2,1,0,2019-12-26,15828,12.6358352287086,"below 85%"
"RET","The Walton Centre NHS Foundation Trust","Y62","North West Commissioning Region",2019-12-01,"December-2019",20,18,2,0.1,0.9,2019-12-26,17732,112.790435371081,">= 85%"
"RF4","Barking, Havering and Redbridge University Hospitals NHS Trust","Y56","London Commissioning Region",2019-12-01,"December-2019",52,33,19,0.365384615384615,0.634615384615385,2019-12-26,604029,8.60885818396137,"below 85%"
"RFF","Barnsley Hospital NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2019-12-01,"December-2019",11,11,0,0,1,2019-12-26,227127,4.84310539918196,">= 85%"
"RFR","The Rotherham NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2019-12-01,"December-2019",10,10,0,0,1,2019-12-26,212908,4.69686437334436,">= 85%"
"RFS","Chesterfield Royal Hospital NHS Foundation Trust","Y60","Midlands Commissioning Region",2019-12-01,"December-2019",15,13,2,0.133333333333333,0.866666666666667,2019-12-26,267535,5.60674304296634,">= 85%"
"RGM","Royal Papworth Hospital NHS Foundation Trust","Y61","East of England Commissioning Region",2019-12-01,"December-2019",0,0,0,NA,NA,2019-12-26,21467,0,NA
"RGN","North West Anglia NHS Foundation Trust","Y61","East of England Commissioning Region",2019-12-01,"December-2019",22,17,5,0.227272727272727,0.772727272727273,2019-12-26,531204,4.14153507880212,"below 85%"
"RGP","James Paget University Hospitals NHS Foundation Trust","Y61","East of England Commissioning Region",2019-12-01,"December-2019",12,5,7,0.583333333333333,0.416666666666667,2019-12-26,207602,5.78029113399678,"below 85%"
"RGR","West Suffolk NHS Foundation Trust","Y61","East of England Commissioning Region",2019-12-01,"December-2019",9,6,3,0.333333333333333,0.666666666666667,2019-12-26,268025,3.35789571868296,"below 85%"
"RGT","Cambridge University Hospitals NHS Foundation Trust","Y61","East of England Commissioning Region",2019-12-01,"December-2019",64,54,10,0.15625,0.84375,2019-12-26,526081,12.1654269969834,"below 85%"
"RH8","Royal Devon and Exeter NHS Foundation Trust","Y58","South West Commissioning Region",2019-12-01,"December-2019",18,10,8,0.444444444444444,0.555555555555556,2019-12-26,412540,4.36321326416832,"below 85%"
"RHM","University Hospital Southampton NHS Foundation Trust","Y59","South East Commissioning Region",2019-12-01,"December-2019",110,73,37,0.336363636363636,0.663636363636364,2019-12-26,588542,18.6902549010946,"below 85%"
"RHQ","Sheffield Teaching Hospitals NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2019-12-01,"December-2019",118,83,35,0.296610169491525,0.703389830508475,2019-12-26,581566,20.2900444661483,"below 85%"
"RHU","Portsmouth Hospitals NHS Trust","Y59","South East Commissioning Region",2019-12-01,"December-2019",17,14,3,0.176470588235294,0.823529411764706,2019-12-26,582675,2.91757840991977,"below 85%"
"RHW","Royal Berkshire NHS Foundation Trust","Y59","South East Commissioning Region",2019-12-01,"December-2019",17,15,2,0.117647058823529,0.882352941176471,2019-12-26,458864,3.70480142264375,">= 85%"
"RJ1","Guy's and St Thomas' NHS Foundation Trust","Y56","London Commissioning Region",2019-12-01,"December-2019",82,66,16,0.195121951219512,0.804878048780488,2019-12-26,568727,14.4181654818568,"below 85%"
"RJ2","Lewisham and Greenwich NHS Trust","Y56","London Commissioning Region",2019-12-01,"December-2019",33,28,5,0.151515151515152,0.848484848484849,2019-12-26,586700,5.62468041588546,"below 85%"
"RJ6","Croydon Health Services NHS Trust","Y56","London Commissioning Region",2019-12-01,"December-2019",14,14,0,0,1,2019-12-26,282594,4.95410376724205,">= 85%"
"RJ7","St George's University Hospitals NHS Foundation Trust","Y56","London Commissioning Region",2019-12-01,"December-2019",60,55,5,0.0833333333333333,0.916666666666667,2019-12-26,617081,9.72319679264148,">= 85%"
"RJC","South Warwickshire NHS Foundation Trust","Y60","Midlands Commissioning Region",2019-12-01,"December-2019",7,4,3,0.428571428571429,0.571428571428571,2019-12-26,236451,2.96044423580361,"below 85%"
"RJE","University Hospitals of North Midlands NHS Trust","Y60","Midlands Commissioning Region",2019-12-01,"December-2019",82,64,18,0.219512195121951,0.780487804878049,2019-12-26,689290,11.8962990903684,"below 85%"
"RJL","Northern Lincolnshire and Goole NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2019-12-01,"December-2019",14,11,3,0.214285714285714,0.785714285714286,2019-12-26,371278,3.77075937707055,"below 85%"
"RJN","East Cheshire NHS Trust","Y62","North West Commissioning Region",2019-12-01,"December-2019",6,4,2,0.333333333333333,0.666666666666667,2019-12-26,140205,4.27944795121429,"below 85%"
"RJR","Countess of Chester Hospital NHS Foundation Trust","Y62","North West Commissioning Region",2019-12-01,"December-2019",15,14,1,0.0666666666666667,0.933333333333333,2019-12-26,198860,7.54299507190989,">= 85%"
"RJZ","King's College Hospital NHS Foundation Trust","Y56","London Commissioning Region",2019-12-01,"December-2019",96,89,7,0.0729166666666667,0.927083333333333,2019-12-26,662737,14.4853840965572,">= 85%"
"RK5","Sherwood Forest Hospitals NHS Foundation Trust","Y60","Midlands Commissioning Region",2019-12-01,"December-2019",11,10,1,0.0909090909090909,0.909090909090909,2019-12-26,329250,3.34092634776006,">= 85%"
"RK9","University Hospitals Plymouth NHS Trust","Y58","South West Commissioning Region",2019-12-01,"December-2019",42,23,19,0.452380952380952,0.547619047619048,2019-12-26,478269,8.78166889344699,"below 85%"
"RKB","University Hospitals Coventry and Warwickshire NHS Trust","Y60","Midlands Commissioning Region",2019-12-01,"December-2019",37,35,2,0.0540540540540541,0.945945945945946,2019-12-26,594552,6.22317307821688,">= 85%"
"RKE","Whittington Health NHS Trust","Y56","London Commissioning Region",2019-12-01,"December-2019",10,9,1,0.1,0.9,2019-12-26,217447,4.59882178185949,">= 85%"
"RL1","The Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust","Y60","Midlands Commissioning Region",2019-12-01,"December-2019",4,2,2,0.5,0.5,2019-12-26,2282,175.284837861525,"below 85%"
"RL4","The Royal Wolverhampton NHS Trust","Y60","Midlands Commissioning Region",2019-12-01,"December-2019",28,17,11,0.392857142857143,0.607142857142857,2019-12-26,405228,6.90969034716258,"below 85%"
"RLQ","Wye Valley NHS Trust","Y60","Midlands Commissioning Region",2019-12-01,"December-2019",6,6,0,0,1,2019-12-26,184991,3.24340103032039,">= 85%"
"RLT","George Eliot Hospital NHS Trust","Y60","Midlands Commissioning Region",2019-12-01,"December-2019",8,8,0,0,1,2019-12-26,134180,5.96214040840662,">= 85%"
"RM1","Norfolk and Norwich University Hospitals NHS Foundation Trust","Y61","East of England Commissioning Region",2019-12-01,"December-2019",28,19,9,0.321428571428571,0.678571428571429,2019-12-26,612116,4.57429637519686,"below 85%"
"RM3","Salford Royal NHS Foundation Trust","Y62","North West Commissioning Region",2019-12-01,"December-2019",30,27,3,0.1,0.9,2019-12-26,301533,9.94915979345544,">= 85%"
"RMC","Bolton NHS Foundation Trust","Y62","North West Commissioning Region",2019-12-01,"December-2019",18,15,3,0.166666666666667,0.833333333333333,2019-12-26,304873,5.9040977718591,"below 85%"
"RMP","Tameside and Glossop Integrated Care NHS Foundation Trust","Y62","North West Commissioning Region",2019-12-01,"December-2019",9,5,4,0.444444444444444,0.555555555555556,2019-12-26,190809,4.71675864346021,"below 85%"
"RN3","Great Western Hospitals NHS Foundation Trust","Y58","South West Commissioning Region",2019-12-01,"December-2019",12,10,2,0.166666666666667,0.833333333333333,2019-12-26,387282,3.09851735944351,"below 85%"
